0,33,196200.0,1
3,33,170000.0,1
1,0,20000.0,1
3,69,247500.0,1
2,44,150000.0,1
3,33,35000.0,1
3,47,150000.0,1
1,69,81000.0,0
2,9,45555.0,1
3,33,188000.0,2
2,61,35000.0,1
3,47,190000.0,1
3,33,180000.0,1
3,33,107500.0,1
2,33,140000.0,1
2,25,90000.0,1
1,69,20000.0,0
3,8,222200.0,2
3,33,99100.0,1
1,25,50000.0,2
1,33,92700.0,1
3,47,168000.0,1
3,25,110925.0,1
3,31,149040.0,1
2,25,80000.0,1
3,20,160000.0,0
2,47,132026.64,2
1,72,63000.0,2
3,69,70000.0,1
3,39,66000.0,1
3,88,200000.0,1
3,69,135000.0,1
3,69,153400.0,1
3,25,128000.0,1
3,47,156400.0,1
3,47,210000.0,1
3,31,180000.0,1
3,54,250000.0,1
3,33,129400.0,1
1,25,75000.0,1
3,47,136000.0,1
3,25,165000.0,1
3,47,82365.0,1
3,54,250000.0,1
3,31,135000.0,1
3,75,227200.0,1
0,33,115000.0,1
2,33,175000.0,1
1,33,160000.0,1
3,35,225000.0,1
2,16,18000.0,0
2,17,135000.0,2
3,18,156400.0,1
3,41,72200.0,1
2,69,100000.0,1
3,25,100000.0,1
3,33,194000.0,1
3,33,175000.0,1
3,47,38000.0,1
3,70,70000.0,1
3,47,201036.0,1
3,33,241871.0,1
2,4,122500.0,1
3,47,128000.0,1
3,25,153600.0,1
3,47,215300.0,2
3,25,45000.0,1
3,69,142200.0,1
3,47,185900.0,1
2,25,120000.0,1
2,67,134000.0,1
3,4,173000.0,1
2,33,55000.0,1
3,25,122000.0,1
3,69,247500.0,1
2,47,78000.0,1
3,33,156600.0,1
3,25,166700.0,1
3,25,175000.0,1
1,47,130001.0,1
1,25,100000.0,1
3,4,200000.0,1
2,47,120000.0,1
3,75,132026.64,1
1,47,190000.0,1
3,33,130000.0,1
3,25,121700.0,1
3,33,109400.0,1
2,16,132026.64,2
3,89,85000.0,2
3,47,139000.0,1
3,47,185900.0,1
2,47,54000.0,1
1,33,85000.0,1
3,47,146000.0,1
2,51,150000.0,1
3,40,105000.0,1
3,88,189110.0,1
3,47,237000.0,1
3,69,201000.0,1
3,14,120000.0,1
3,47,175000.0,1
2,74,22800.0,1
3,33,100000.0,1
3,4,245000.0,1
3,33,115000.0,1
2,4,85000.0,1
1,88,160000.0,1
3,89,169200.0,1
3,25,104000.0,1
3,47,95000.0,1
3,47,83270.0,1
3,47,136000.0,1
3,69,164996.0,1
3,25,208049.0,1
3,4,63000.0,1
3,47,45000.0,1
2,4,185700.0,1
3,69,130000.0,1
3,88,80000.0,0
3,25,106020.0,1
3,69,142200.0,1
3,47,152000.0,1
3,47,60000.0,2
2,33,55000.0,1
3,47,120000.0,1
3,47,120160.0,1
2,73,150000.0,1
3,25,126500.0,1
2,25,52500.0,1
3,31,192564.0,1
3,47,134000.0,1
3,31,113900.0,1
2,7,132026.64,2
3,47,140000.0,1
2,69,230000.0,1
3,92,105000.0,1
2,47,200000.0,1
3,69,189650.0,1
3,33,132026.64,1
3,37,140000.0,1
3,33,147100.0,1
3,47,134024.0,1
3,66,150000.0,1
3,90,50000.0,1
3,33,70000.0,1
3,44,172200.0,1
1,33,65000.0,1
2,33,132026.64,2
3,33,150000.0,1
3,69,57000.0,2
3,47,190000.0,1
3,45,245100.0,1
3,33,130500.0,1
3,31,115000.0,1
3,33,100000.0,1
3,47,129300.0,1
3,8,192000.0,1
3,47,156400.0,1
3,89,150000.0,1
3,33,130000.0,1
3,88,185000.0,1
3,25,95000.0,1
2,47,65000.0,1
3,25,110600.0,1
3,88,150000.0,1
3,69,170000.0,1
3,8,260000.0,2
2,47,78000.0,1
3,74,170000.0,1
0,33,284000.0,1
3,25,85500.0,1
3,33,236000.0,1
3,31,113000.0,1
3,23,200000.0,0
3,4,289800.0,1
3,69,199000.0,1
3,33,154600.0,1
3,47,225000.0,1
3,47,183000.0,1
3,89,200000.0,1
3,69,109400.0,1
2,7,75000.0,2
2,47,115000.0,2
0,58,132026.64,1
3,69,106900.0,1
1,72,132026.64,1
3,66,289076.0,1
2,29,155000.0,1
3,47,145000.0,1
2,33,65000.0,1
3,47,156000.0,1
3,21,140000.0,1
2,29,140000.0,1
3,10,100000.0,2
3,33,133300.0,1
3,33,129300.0,1
1,25,95000.0,1
2,7,173000.0,1
3,33,193000.0,1
3,69,119000.0,1
3,25,105500.0,1
3,29,109280.0,1
2,4,165000.0,1
2,69,280700.0,1
0,4,221000.0,1
1,88,120000.0,1
3,33,247300.0,1
3,31,141300.0,1
3,47,36000.0,1
3,25,175000.0,1
3,25,110600.0,1
3,25,136600.0,1
3,33,106800.0,1
3,47,105000.0,1
3,47,191475.0,1
3,88,133000.0,1
1,25,85000.0,1
3,33,291500.0,1
2,47,132026.64,2
3,33,180000.0,1
3,66,160000.0,1
3,47,225000.0,1
3,33,225000.0,1
3,33,35000.0,1
3,25,93700.0,1
3,33,150000.0,1
3,33,120000.0,1
3,47,260000.0,1
3,69,139500.0,1
1,33,61800.0,1
2,33,80000.0,1
3,33,100000.0,1
3,33,161800.0,1
2,33,45000.0,1
3,33,160000.0,1
3,69,120000.0,0
3,69,158000.0,1
2,33,143865.0,1
1,25,72000.0,2
2,51,100000.0,1
2,25,112000.0,1
3,69,150000.0,1
3,70,205920.0,1
3,69,126000.0,1
3,45,299500.0,1
3,33,230000.0,1
3,47,237000.0,1
3,4,207000.0,1
3,41,80000.0,1
3,33,203100.0,1
2,47,132026.64,2
3,47,45000.0,1
2,33,110000.0,2
3,33,225000.0,1
2,33,62500.0,0
3,69,125000.0,1
3,47,152000.0,1
3,33,90000.0,1
3,8,212800.0,1
3,69,150000.0,1
3,33,184100.0,1
3,47,225000.0,1
3,33,110000.0,1
2,47,150000.0,1
1,25,50000.0,1
3,47,128000.0,1
1,33,132026.64,2
3,33,121500.0,1
3,33,152500.0,1
2,47,160000.0,2
3,69,139500.0,1
3,4,138750.0,1
2,25,80000.0,1
2,59,110000.0,0
3,33,129000.0,1
3,69,150000.0,1
3,69,190000.0,1
2,33,95000.0,1
2,69,129300.0,1
3,69,204500.0,1
1,47,100000.0,1
3,33,132026.64,1
2,12,65000.0,2
1,69,21844.0,1
3,4,113000.0,1
3,69,80000.0,2
2,69,126277.0,1
3,25,153600.0,1
3,8,196000.0,1
2,47,151410.0,1
2,47,55000.0,1
3,33,100000.0,1
3,33,155000.0,1
1,47,100000.0,1
3,25,119000.0,1
3,69,142200.0,1
2,1,100000.0,1
3,47,148750.0,1
3,47,129300.0,1
3,25,38000.0,1
3,44,165000.0,0
3,33,175000.0,1
0,33,175000.0,1
1,47,30000.0,1
3,33,130000.0,1
0,33,239000.0,1
3,25,81666.0,1
3,47,185000.0,1
3,25,139000.0,1
2,47,90000.0,1
3,89,180000.0,1
2,74,112300.0,2
3,33,236000.0,1
3,37,120000.0,1
3,33,75000.0,1
3,23,132026.64,1
3,33,50000.0,1
3,47,198440.0,2
3,74,165750.0,1
3,33,81500.0,1
3,33,137500.0,1
3,33,120000.0,1
1,37,77300.0,1
3,47,186000.0,1
2,25,206000.0,1
3,47,180000.0,1
3,47,191475.0,1
3,47,130240.0,1
3,20,12000.0,0
3,33,170000.0,1
3,33,153600.0,1
1,25,50000.0,2
1,8,213660.0,2
3,47,145000.0,1
2,33,120000.0,1
3,33,160000.0,1
2,33,151000.0,1
3,33,225000.0,1
3,47,65720.0,1
3,47,201450.0,1
3,8,141525.0,1
3,33,115000.0,1
3,33,100000.0,1
3,33,70000.0,1
3,47,175000.0,1
3,74,144000.0,1
3,4,170000.0,1
3,47,180000.0,1
2,33,150000.0,1
3,70,100000.0,1
3,89,210000.0,1
3,45,299500.0,1
3,33,226700.0,1
3,4,175000.0,1
3,47,258000.0,1
2,25,120000.0,1
3,33,129000.0,1
3,23,210000.0,1
3,47,120000.0,1
3,33,126000.0,1
3,47,191475.0,1
3,33,124740.0,1
3,69,134500.0,2
3,33,152000.0,1
3,47,198440.0,2
2,33,161000.0,1
3,47,200000.0,1
3,89,145000.0,1
2,89,235000.0,2
0,47,185000.0,1
3,33,75000.0,1
3,25,110600.0,1
3,25,144100.0,1
2,33,130000.0,1
3,33,63000.0,1
3,33,136000.0,1
3,8,260000.0,2
3,25,105200.0,1
3,21,170000.0,2
2,33,130000.0,1
3,74,216000.0,1
2,33,55000.0,1
1,25,70000.0,1
3,69,180000.0,1
1,2,70000.0,2
3,8,136000.0,2
3,33,115000.0,1
3,69,80000.0,2
2,7,75000.0,1
3,47,209300.0,1
0,33,132026.64,1
3,47,140000.0,1
3,47,191475.0,1
2,69,250000.0,1
3,25,150000.0,1
3,66,235000.0,1
2,25,109000.0,1
1,12,57000.0,2
2,25,150000.0,1
1,3,12000.0,0
0,33,132026.64,1
3,34,184000.0,1
3,33,129000.0,1
3,33,140000.0,1
3,69,109400.0,1
3,66,200000.0,1
2,67,134000.0,1
3,47,237000.0,1
3,33,107000.0,1
3,47,182750.0,1
3,33,182000.0,1
2,47,90000.0,1
3,47,210000.0,1
3,42,122000.0,1
3,47,183000.0,1
2,25,150000.0,1
1,5,50000.0,1
3,33,105700.0,2
1,89,42000.0,2
0,33,110000.0,1
0,53,250000.0,2
3,33,140000.0,1
3,31,81500.0,1
3,69,288000.0,1
2,89,85000.0,1
3,33,145000.0,1
3,47,185900.0,1
3,4,143860.0,1
2,69,52000.0,1
3,25,136260.0,1
1,33,135000.0,1
3,47,95550.0,1
2,58,30000.0,0
3,39,123000.0,1
2,33,140000.0,2
2,57,75000.0,1
2,25,38000.0,1
3,25,106260.0,1
3,33,153000.0,2
3,33,80000.0,1
3,25,115934.0,1
3,47,126500.0,1
3,33,130000.0,1
3,69,202353.0,1
3,69,140000.0,1
3,25,170000.0,1
0,45,175100.0,1
3,44,225900.0,1
3,33,205000.0,1
3,33,130000.0,1
3,33,129300.0,1
2,34,160000.0,1
3,31,90700.0,1
1,89,60000.0,2
3,23,185000.0,1
1,68,100000.0,0
3,62,170000.0,2
3,16,210000.0,1
1,33,65000.0,1
2,25,150000.0,1
3,33,129000.0,1
3,69,180000.0,1
3,31,190000.0,1
3,33,99000.0,1
3,33,146115.0,1
3,47,134000.0,1
3,74,120000.0,0
3,8,205000.0,1
3,8,132026.64,2
3,47,180560.0,1
3,47,249500.0,1
2,47,21600.0,0
3,25,93800.0,1
1,69,145885.0,1
3,25,142000.0,1
2,33,99100.0,1
3,25,120000.0,1
3,25,190000.0,1
3,45,299500.0,1
1,57,100000.0,2
3,33,160000.0,1
3,33,230000.0,1
3,47,147100.0,1
1,25,24000.0,2
3,33,132000.0,1
3,29,145000.0,1
3,33,66000.0,1
3,33,171250.0,1
3,47,144000.0,1
3,33,128000.0,1
2,47,144200.0,1
3,33,139000.0,1
3,25,55000.0,1
3,41,100000.0,1
3,25,90320.0,1
3,47,36000.0,1
3,25,61300.0,1
3,47,149850.0,1
2,33,95000.0,1
3,47,45000.0,1
0,29,155000.0,1
3,32,50000.0,0
3,47,236900.0,2
0,59,195800.0,1
3,69,142200.0,1
0,74,200000.0,0
2,84,151000.0,2
3,64,192000.0,2
3,5,100000.0,1
3,33,160000.0,2
3,47,129300.0,1
3,89,150000.0,1
2,33,40000.0,1
2,40,60000.0,1
3,33,129300.0,1
3,66,84000.0,1
3,47,209450.0,1
0,33,210000.0,1
2,47,52000.0,0
3,33,164000.0,1
2,37,98000.0,1
2,57,130000.0,2
3,33,106800.0,1
3,25,169000.0,1
2,17,132026.64,2
2,33,130000.0,1
2,47,180000.0,1
3,47,219000.0,1
0,33,200000.0,1
1,25,15000.0,2
3,47,239000.0,2
3,50,90000.0,1
2,25,90000.0,1
1,47,80000.0,1
1,13,60000.0,1
3,33,252000.0,1
3,47,136994.0,1
2,25,132026.64,2
3,25,120000.0,1
2,89,132026.64,1
3,69,150000.0,2
3,33,141300.0,1
3,47,150000.0,1
3,31,180000.0,1
3,47,129300.0,1
3,31,228000.0,1
1,42,65000.0,0
3,33,195700.0,1
2,25,165000.0,1
3,31,120000.0,1
2,33,160000.0,1
3,47,224000.0,1
3,33,139500.0,1
3,33,130000.0,1
3,33,168400.0,1
3,69,126000.0,1
3,69,142200.0,1
3,33,150000.0,1
1,47,58000.0,2
2,89,59000.0,2
3,47,50000.0,1
1,69,83000.0,2
3,69,189650.0,1
2,66,25500.0,0
2,25,62000.0,1
3,25,240500.0,1
1,33,125000.0,1
3,47,129300.0,1
3,47,272550.0,1
3,25,74178.0,1
3,33,87980.0,1
3,47,120000.0,0
3,45,175100.0,1
3,25,48000.0,1
3,33,135000.0,1
3,47,149076.0,1
2,25,66100.0,1
3,25,141290.0,1
2,89,80000.0,0
3,77,75000.0,2
1,33,40000.0,1
3,47,220000.0,1
3,33,80000.0,1
1,25,48000.0,1
2,69,95000.0,1
3,45,144000.0,2
3,47,208000.0,1
3,47,90000.0,1
3,33,139500.0,1
3,47,160000.0,2
3,33,115000.0,1
1,42,54000.0,2
3,25,100000.0,1
2,33,146000.0,1
0,33,239000.0,1
2,33,110000.0,1
1,16,130000.0,0
3,89,210000.0,1
3,33,210000.0,1
3,33,144000.0,1
3,47,159832.0,1
3,47,140000.0,1
2,66,160000.0,1
0,25,130000.0,1
3,45,299500.0,1
3,74,225000.0,1
2,25,65000.0,1
3,25,115934.0,1
3,39,81000.0,1
3,4,152900.0,1
3,25,112000.0,1
1,47,132026.64,2
0,33,167500.0,1
3,33,114000.0,1
2,47,40000.0,2
3,69,132026.64,2
2,63,56000.0,1
1,25,78000.0,2
3,69,150000.0,1
3,47,120000.0,1
3,25,125000.0,1
3,8,184000.0,1
3,33,108800.0,1
1,47,85000.0,1
3,4,87000.0,1
3,33,123600.0,1
3,69,131300.0,2
3,47,220000.0,1
3,47,145300.0,1
3,33,175000.0,1
2,25,102640.0,1
2,33,47500.0,1
3,31,168400.0,1
3,47,156400.0,1
1,25,60000.0,1
2,33,75360.0,1
1,33,86000.0,2
1,25,60000.0,2
3,47,104000.0,1
3,33,226700.0,1
3,33,129000.0,1
3,8,205000.0,1
2,33,162500.0,1
2,25,121500.0,1
2,47,115360.0,1
3,23,102000.0,1
3,89,200000.0,1
3,33,139500.0,1
3,33,153600.0,1
3,15,124999.0,2
2,88,240000.0,1
1,33,132026.64,2
3,47,144000.0,1
3,47,120000.0,1
3,33,100000.0,1
3,25,160000.0,1
2,47,150000.0,1
1,33,80000.0,2
2,33,140000.0,1
1,69,125000.0,0
3,69,185000.0,2
2,37,134000.0,1
3,44,156400.0,1
2,27,135000.0,2
3,25,130000.0,1
3,69,153090.0,1
1,47,120000.0,1
2,6,130000.0,1
2,25,90000.0,1
3,37,60027.0,1
2,47,40900.0,2
3,33,155000.0,1
3,33,170000.0,1
3,25,168400.0,1
3,33,130000.0,1
3,33,133832.0,1
2,69,43200.0,2
3,38,90700.0,1
3,47,191475.0,1
2,33,130000.0,1
3,47,275300.0,1
3,25,109280.0,1
3,89,210000.0,1
0,45,106000.0,2
3,69,204500.0,1
2,25,132026.64,1
3,33,126000.0,1
3,25,180180.0,1
1,8,130760.0,2
3,47,134000.0,1
1,25,64000.0,2
3,45,161342.0,1
3,37,44737.0,1
3,47,123000.0,1
3,47,140000.0,1
3,69,131300.0,2
3,31,235000.0,1
1,25,60000.0,1
3,33,146000.0,1
3,33,185900.0,1
3,45,231250.0,1
3,47,262000.0,1
3,79,135000.0,1
3,33,229998.0,2
3,47,129300.0,1
3,31,168100.0,1
3,69,150000.0,1
2,33,102000.0,1
3,25,124190.0,1
3,33,81500.0,1
3,25,90320.0,1
3,33,291500.0,1
3,33,163800.0,1
2,33,55000.0,1
3,25,144000.0,1
3,47,132026.64,2
2,25,65000.0,1
3,66,110000.0,1
3,47,156400.0,1
2,47,56000.0,1
3,33,230000.0,2
3,31,225000.0,1
2,74,230000.0,1
3,31,147800.0,1
2,89,80000.0,1
3,33,170000.0,1
3,25,135000.0,1
3,47,36000.0,1
3,47,170000.0,1
3,25,38000.0,1
3,33,174000.0,2
2,47,150000.0,1
2,89,151800.0,1
3,33,175000.0,1
1,17,20000.0,1
2,25,36050.0,1
1,33,135000.0,1
3,33,231250.0,1
3,33,163800.0,1
1,47,93000.0,1
0,31,155000.0,1
3,25,110600.0,1
3,47,198200.0,1
3,71,150000.0,1
3,31,266400.0,1
3,33,134000.0,1
3,33,216000.0,1
1,42,26000.0,2
3,33,150000.0,1
1,33,90000.0,1
3,33,200000.0,1
3,33,140250.0,1
3,47,130000.0,1
1,80,132026.64,2
2,47,140000.0,1
2,33,24000.0,1
3,47,200160.0,1
3,69,65000.0,0
3,25,185000.0,1
1,47,100000.0,0
3,47,190000.0,1
1,69,163196.0,1
3,25,169000.0,1
3,33,135000.0,1
3,47,205000.0,1
3,33,161800.0,1
3,47,113000.0,1
3,33,200000.0,1
2,33,154000.0,1
3,25,100000.0,1
3,25,121600.0,1
1,25,150000.0,2
3,47,155000.0,1
3,33,145000.0,1
3,69,188800.0,1
3,33,135000.0,1
3,69,140000.0,1
3,47,143100.0,1
3,25,140000.0,1
3,33,63000.0,1
3,47,136000.0,1
3,47,170000.0,1
3,33,130000.0,1
3,33,160000.0,1
3,33,202000.0,1
0,53,120000.0,2
2,74,220000.0,1
3,66,135000.0,1
3,69,109400.0,1
3,33,129300.0,1
3,88,230000.0,1
3,33,206699.0,1
3,25,52000.0,1
3,8,230000.0,1
3,69,128280.0,1
1,42,90000.0,0
3,8,184000.0,1
3,25,100000.0,1
3,47,84000.0,2
3,33,197000.0,1
1,25,48000.0,1
3,31,200000.0,1
3,69,204500.0,1
0,33,236000.0,1
3,33,100800.0,2
3,69,145000.0,1
2,47,45000.0,1
3,25,166700.0,1
3,33,65000.0,1
2,17,105000.0,2
3,25,70000.0,1
2,33,100000.0,1
3,33,179170.0,1
3,88,250000.0,1
3,4,75000.0,1
3,33,65000.0,1
3,33,94000.0,1
2,34,183310.0,1
3,33,130000.0,1
3,47,170730.0,1
3,41,100000.0,1
2,33,80000.0,1
1,3,200000.0,2
3,47,132026.64,2
3,43,60000.0,2
3,25,110000.0,1
3,47,228000.0,1
3,33,250000.0,1
3,47,146000.0,1
